Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
changing room,Blue,,Pink,Curtain,False,False,True,2.0,3700,925,Blue,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_5_4,5_4,1816,RGoKqruNBwP9ptwhD,True
changing room,Blue,,Red,Curtain,False,False,True,2.0,3700,925,Blue,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_5_5,5_5,1816,e2Ay6Er66ZKGsxQq8,True
changing room,Blue,,Green,Curtain,False,False,True,2.0,3700,925,Blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_5_6,5_6,1816,P9WrpxcjWbSE2tMff,True
changing room,Blue,,Blue,Curtain,False,False,True,2.0,3700,925,Blue,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_5_7,5_7,1816,AnJMEYY3Sq8ztgZLr,True
changing room,Pink,,White,Curtain,False,False,True,2.0,3700,925,Pink,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_6_0,6_0,1816,L4YAHZFQDr5oqbgr9,True
changing room,Pink,,Purple,Curtain,False,False,True,2.0,3700,925,Pink,Purple,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_6_1,6_1,1816,CTDPimSvents862wR,True
changing room,Pink,,Black,Curtain,False,False,True,2.0,3700,925,Pink,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_6_2,6_2,1816,khYcTbLxFCNyQW6NY,True
changing room,Pink,,Yellow,Curtain,False,False,True,2.0,3700,925,Pink,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_6_3,6_3,1816,bf5ixLR4teRzNPv7n,True
changing room,Pink,,Pink,Curtain,False,False,True,2.0,3700,925,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_6_4,6_4,1816,3m4ss2vhuXb8xuPJJ,True
changing room,Pink,,Red,Curtain,False,False,True,2.0,3700,925,Pink,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_6_5,6_5,1816,dt9Xyquyvv5hDKkva,True
changing room,Pink,,Green,Curtain,False,False,True,2.0,3700,925,Pink,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_6_6,6_6,1816,Qe2XjBGw5rPJubnd7,True
changing room,Pink,,Blue,Curtain,False,False,True,2.0,3700,925,Pink,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_6_7,6_7,1816,3xfiSatMq2oznqATL,True
changing room,Green,,White,Curtain,False,False,True,2.0,3700,925,Light blue,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_7_0,7_0,1816,oXnHqjdPy8h67dBNA,True
changing room,Green,,Purple,Curtain,False,False,True,2.0,3700,925,Light blue,Purple,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_7_1,7_1,1816,9Fh8KaoZoZk3X5fdh,True
changing room,Green,,Black,Curtain,False,False,True,2.0,3700,925,Light blue,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_7_2,7_2,1816,PcYFdZMzmNBquo6G4,True
changing room,Green,,Yellow,Curtain,False,False,True,2.0,3700,925,Light blue,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_7_3,7_3,1816,Tp6zrKyinYeBiTXPi,True
changing room,Green,,Pink,Curtain,False,False,True,2.0,3700,925,Light blue,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_7_4,7_4,1816,3QmXoP3kpPnpc7iyh,True
changing room,Green,,Red,Curtain,False,False,True,2.0,3700,925,Light blue,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_7_5,7_5,1816,QAtdxb27ZvSBLs6r3,True
changing room,Green,,Green,Curtain,False,False,True,2.0,3700,925,Light blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_7_6,7_6,1816,p3kGt6hYz7vGyZnM9,True
changing room,Green,,Blue,Curtain,False,False,True,2.0,3700,925,Light blue,Light blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,shop,facility,None,None,Wardrobe,Shop,False,Does not play music,No lighting,FtrFittingroom_Remake_7_7,7_7,1816,rTLYHFcFnnLAxY9yp,True
cherry-blossom branches,,,,,True,False,False,,,4240,Pink,Black,1.5x1.5,,Crafting,,1.0.0,zen-style,fancy,cherry blossoms,None,True,Plants,False,Does not play music,No lighting,FtrSakuraBranch,,6031,mdnCPHWDrRHSN7n7Y,False
cherry-blossom pond stone,,,,,True,False,False,,,2700,Gray,Pink,2x1,,Crafting,,1.0.0,zen-style,garden,cherry blossoms,None,False,Japanese Style,True,Does not play music,No lighting,FtrStonewaterbowlSakura,,7409,9rZRT4JCgiWjhcKro,False
cherry-blossom-petal pile,,,,,True,False,False,,,2000,Pink,Pink,1x1,,Crafting,,1.0.0,zen-style,fancy,cherry blossoms,None,True,Plants,True,Does not play music,No lighting,FtrSakuraPetal,,6032,W9WAzyxvZXTtRrLAL,False
clackercart,Natural,Paint color,,,True,True,False,2.0,,960,Beige,Brown,1x1,,Crafting,,1.0.0,child's room,None,None,None,False,Toy,False,Does not play music,No lighting,FtrKatakatatoy_Remake_0_0,0_0,80,ARxQfuhLQMMwLK5zc,False
clackercart,Colorful,Paint color,,,True,True,False,2.0,,960,Yellow,Colorful,1x1,,Crafting,,1.0.0,child's room,None,None,None,False,Toy,False,Does not play music,No lighting,FtrKatakatatoy_Remake_1_0,1_0,80,dB8XkZvWGRDSHS2Ry,False
clackercart,Pop,Paint color,,,True,True,False,2.0,,960,Red,Yellow,1x1,,Crafting,,1.0.0,child's room,None,None,None,False,Toy,False,Does not play music,No lighting,FtrKatakatatoy_Remake_2_0,2_0,80,H37KWzJ8tAdiqRdcJ,False
clackercart,Cool,Paint color,,,True,True,False,2.0,,960,Black,Red,1x1,,Crafting,,1.0.0,child's room,None,None,None,False,Toy,False,Does not play music,No lighting,FtrKatakatatoy_Remake_3_0,3_0,80,kJbKmbsBRn9xiu2o3,False
clackercart,Pastel,Paint color,,,True,True,False,2.0,,960,Yellow,Light blue,1x1,,Crafting,,1.0.0,child's room,None,None,None,False,Toy,False,Does not play music,No lighting,FtrKatakatatoy_Remake_4_0,4_0,80,vKZdGLE9JrxX9K4Bn,False
clackercart,Cute,Paint color,,,True,True,False,2.0,,960,Pink,Purple,1x1,,Crafting,,1.0.0,child's room,None,None,None,False,Toy,False,Does not play music,No lighting,FtrKatakatatoy_Remake_5_0,5_0,80,pTkQt7Aph6StWqSgX,False
claw-foot tub,White,,,,False,False,False,,63000,15750,White,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,expensive,None,None,False,Bathtub,False,Does not play music,No lighting,FtrBathtubCabriole_Remake_0_0,0_0,1757,w7j9E86xNNQ5kSnrM,True
claw-foot tub,Black,,,,False,False,False,,63000,15750,Black,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,expensive,None,None,False,Bathtub,False,Does not play music,No lighting,FtrBathtubCabriole_Remake_1_0,1_0,1757,JXnrPfBhZSX353JYM,True
claw-foot tub,Red,,,,False,False,False,,63000,15750,Red,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,expensive,None,None,False,Bathtub,False,Does not play music,No lighting,FtrBathtubCabriole_Remake_2_0,2_0,1757,4refyJMEyTEANwF2C,True
claw-foot tub,Blue,,,,False,False,False,,63000,15750,Light blue,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,expensive,None,None,False,Bathtub,False,Does not play music,No lighting,FtrBathtubCabriole_Remake_3_0,3_0,1757,FfwsgEDa7yWqDMztz,True
claw-foot tub,Pink,,,,False,False,False,,63000,15750,Pink,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,expensive,None,None,False,Bathtub,False,Does not play music,No lighting,FtrBathtubCabriole_Remake_4_0,4_0,1757,6cTZE43QdMv5xQbAe,True
claw-foot tub,Yellow,,,,False,False,False,,63000,15750,Yellow,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,bathroom,expensive,None,None,False,Bathtub,False,Does not play music,No lighting,FtrBathtubCabriole_Remake_5_0,5_0,1757,WeTDRJAvKXmTFpZLZ,True
clay furnace,,,,,False,False,False,,3300,825,Beige,Brown,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,kitchen,zen-style,None,None,True,Kitchen,False,Does not play music,No lighting,FtrKitchenKamado,,717,T8btpFoRBR2MF9M44,True
climbing wall,Natural,,,,False,False,False,,4300,1075,Beige,Colorful,2x0.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,fitness,None,None,None,False,Sports,True,Does not play music,No lighting,FtrClimbingwall_Remake_0_0,0_0,4006,6Ba5KcWpRFuTCKP2S,True
climbing wall,Pink,,,,False,False,False,,4300,1075,Pink,Colorful,2x0.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,fitness,None,None,None,False,Sports,True,Does not play music,No lighting,FtrClimbingwall_Remake_1_0,1_0,4006,nq45QwfcFocFND6yP,True
climbing wall,Blue,,,,False,False,False,,4300,1075,Light blue,Colorful,2x0.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,fitness,None,None,None,False,Sports,True,Does not play music,No lighting,FtrClimbingwall_Remake_2_0,2_0,4006,QBtBqZfN2vfJbe3TE,True
climbing wall,White,,,,False,False,False,,4300,1075,White,Colorful,2x0.5,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,fitness,None,None,None,False,Sports,True,Does not play music,No lighting,FtrClimbingwall_Remake_3_0,3_0,4006,ruAaaHc3tdYuqBi7f,True
clothes closet,White,,,,False,False,False,,3100,775,Beige,Beige,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrFashioncase_Remake_0_0,0_0,9502,ZDpvHRk4MPmpnMjpP,True
clothes closet,Black,,,,False,False,False,,3100,775,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrFashioncase_Remake_1_0,1_0,9502,kjG4jegbbauXpt7FW,True
clothes closet,Orange,,,,False,False,False,,3100,775,Orange,Orange,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrFashioncase_Remake_2_0,2_0,9502,yek4ZsQMYgpntCovw,True
clothes closet,Blue,,,,False,False,False,,3100,775,Blue,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrFashioncase_Remake_3_0,3_0,9502,sbgK84SGbat5jxKMR,True
clothes closet,Pink,,,,False,False,False,,3100,775,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrFashioncase_Remake_4_0,4_0,9502,pZAx76tduTmLH7mZw,True
clothes closet,Light blue,,,,False,False,False,,3100,775,Green,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,Wardrobe,Chest,False,Does not play music,No lighting,FtrFashioncase_Remake_5_0,5_0,9502,iRWmuneQrXGEwHWWg,True
clothesline,,,White,Drying shirt,True,False,True,2.0,,100,Brown,White,2x0.5,,Crafting,,1.0.0,garden,None,None,None,False,Supplies,True,Does not play music,No lighting,FtrClothesline_Remake_0_0,0_0,3229,oyCJQHBWZPnKHtJw3,False
clothesline,,,Well-used,Drying shirt,True,False,True,2.0,,100,Brown,Beige,2x0.5,,Crafting,,1.0.0,garden,None,None,None,False,Supplies,True,Does not play music,No lighting,FtrClothesline_Remake_0_1,0_1,3229,FxWT49hFwfwCs89FZ,False
clothesline,,,Blue stripes,Drying shirt,True,False,True,2.0,,100,Brown,Blue,2x0.5,,Crafting,,1.0.0,garden,None,None,None,False,Supplies,True,Does not play music,No lighting,FtrClothesline_Remake_0_2,0_2,3229,5ijmxpyyoHK8QGdFn,False
clothesline,,,Red plaid,Drying shirt,True,False,True,2.0,,100,Brown,Red,2x0.5,,Crafting,,1.0.0,garden,None,None,None,False,Supplies,True,Does not play music,No lighting,FtrClothesline_Remake_0_3,0_3,3229,9uFNQPxDzpG3fSqkK,False
clothesline,,,Green plaid,Drying shirt,True,False,True,2.0,,100,Brown,Green,2x0.5,,Crafting,,1.0.0,garden,None,None,None,False,Supplies,True,Does not play music,No lighting,FtrClothesline_Remake_0_4,0_4,3229,Fk5H349YAQ4tmo7wi,False
clothesline pole,Silver,,Plain,Drying shirt,False,False,True,1.0,1100,275,Gray,White,2x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,False,Supplies,True,Does not play music,No lighting,FtrClotheshorse_Remake_0_0,0_0,1778,7T6ZZSQSeEKLkJoPW,True
clothesline pole,Silver,,PE shirt,Drying shirt,False,False,True,1.0,1100,275,Gray,Beige,2x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,False,Supplies,True,Does not play music,No lighting,FtrClotheshorse_Remake_0_1,0_1,1778,MddTaK2Fp5EEi2JRx,True
clothesline pole,Silver,,Fish,Drying shirt,False,False,True,1.0,1100,275,Gray,Light blue,2x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,False,Supplies,True,Does not play music,No lighting,FtrClotheshorse_Remake_0_2,0_2,1778,6oxsBNTrGjH9F3v86,True
clothesline pole,Silver,,Carrot,Drying shirt,False,False,True,1.0,1100,275,Gray,Yellow,2x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,False,Supplies,True,Does not play music,No lighting,FtrClotheshorse_Remake_0_3,0_3,1778,wAqJ6dPrpZjkas5DQ,True
clothesline pole,Blue,,Plain,Drying shirt,False,False,True,1.0,1100,275,Light blue,White,2x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,False,Supplies,True,Does not play music,No lighting,FtrClotheshorse_Remake_1_0,1_0,1778,3Z6RxYv5S3MN3L4Xt,True
clothesline pole,Blue,,PE shirt,Drying shirt,False,False,True,1.0,1100,275,Light blue,Beige,2x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,False,Supplies,True,Does not play music,No lighting,FtrClotheshorse_Remake_1_1,1_1,1778,2RWTEJdXXiP8qEmAe,True
clothesline pole,Blue,,Fish,Drying shirt,False,False,True,1.0,1100,275,Light blue,Light blue,2x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,False,Supplies,True,Does not play music,No lighting,FtrClotheshorse_Remake_1_2,1_2,1778,QufzYA49JBsMH5ugW,True
clothesline pole,Blue,,Carrot,Drying shirt,False,False,True,1.0,1100,275,Light blue,Yellow,2x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,bathroom,None,None,False,Supplies,True,Does not play music,No lighting,FtrClotheshorse_Remake_1_3,1_3,1778,e2PoQ963EkHdnR9Gh,True
colorful wheel,Colorful numbers,,,,False,False,False,,2900,725,Colorful,Colorful,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,party,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRoulette_Remake_0_0,0_0,1112,BEs85a3zkwegASuCm,True
colorful wheel,Two-toned numbers,,,,False,False,False,,2900,725,Blue,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,party,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRoulette_Remake_1_0,1_0,1112,CETab9qadQH7DuR24,True
colorful wheel,Win or lose,,,,False,False,False,,2900,725,Purple,Yellow,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,party,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRoulette_Remake_2_0,2_0,1112,i48gjmGQCjTFtsffB,True
colorful wheel,Black & red,,,,False,False,False,,2900,725,Red,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,party,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRoulette_Remake_3_0,3_0,1112,vw9DarP73xCqTHm6i,True
colorful wheel,Items,,,,False,False,False,,2900,725,Colorful,Colorful,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,party,None,None,None,True,Toy,False,Does not play music,No lighting,FtrRoulette_Remake_4_0,4_0,1112,njtwJ2XoPgkvdfhuz,True
cone,Red,,,,False,False,False,,630,157,Red,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,False,Vehicle,True,Does not play music,No lighting,FtrPylon_Remake_0_0,0_0,146,ruXYYTwLnkDh6GxNL,True
cone,Blue,,,,False,False,False,,630,157,Blue,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,garage,None,None,False,Vehicle,True,Does not play music,No lighting,FtrPylon_Remake_1_0,1_0,146,KKHLamBNiboMy49fp,True
