Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
flight jacket,Black,False,1680,420,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,outdoorsy; work,True,TopsTexTopOuterLFlight1,8564,Yf9pi2WbFG5bCgdAX,True
flight jacket,Avocado,False,1680,420,Green,Orange,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cool,outdoorsy; work,True,TopsTexTopOuterLFlight2,8565,xNudt2hEJrRQW8YTA,True
flower sweater,Red,False,1200,300,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLFlowerknit0,3597,MMmdRMvuRwBE5otMJ,True
flower sweater,Green,False,1200,300,Green,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLFlowerknit1,7842,dYiwokjRaSWom3tfe,True
flower sweater,White,False,1200,300,White,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLFlowerknit2,7843,aERPQsAtM9kYMjsKQ,True
flower sweater,Yellow,False,1200,300,Yellow,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLFlowerknit3,7844,fmYCxK3tHJkBsMEWy,True
folk shirt,Red,False,1300,325,Red,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLNative0,4446,4DPTD6n87FGTiWDgo,True
folk shirt,Brown,False,1300,325,Brown,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLNative1,7848,ZE3BkipjbF7LR3KYQ,True
folk shirt,Blue,False,1300,325,Light blue,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLNative2,7849,E9CrHL88bA9XGfqXg,True
football shirt,Green,False,1120,280,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHAmericanfootball0,4447,urMACBJvyors4JtjQ,True
football shirt,White,False,1120,280,White,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHAmericanfootball1,9398,cAu6tgixNQuENfajk,True
football shirt,Yellow,False,1120,280,Yellow,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHAmericanfootball2,9399,Dk5NwoTEp24XCbi45,True
football shirt,Berry red,False,1120,280,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHAmericanfootball3,9400,YnnusBMRmjscpD3TL,True
football shirt,Blue,False,1120,280,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHAmericanfootball4,9401,8KSFh4EnPkPwNpCh2,True
football shirt,Turquoise,False,1120,280,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHAmericanfootball5,9402,W6RtDSEBYufhS4y79,True
football shirt,Red,False,1120,280,Orange,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHAmericanfootball6,9403,RehuSH5BeWm5sogHq,True
football shirt,Black,False,1120,280,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsHAmericanfootball7,9404,FbXusjrDLYfqcHh6q,True
four-ball tee,Purple,False,560,140,Purple,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHNumberball4,3321,NGv4n2Su8Qx95Eemh,True
frog tee,,False,640,160,Beige,Green,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHFrog0,8195,DKMWSDKZoSzmWod7u,True
front-tie button-down shirt,Blue,False,800,200,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; vacation,True,TopsTexTopYshirtsHKnot0,4567,wNWjYMRrguk5GsYR5,True
front-tie button-down shirt,Pink,False,800,200,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Active,everyday; vacation,True,TopsTexTopYshirtsHKnot1,8506,euL2TPawQ2aXiAgMs,True
front-tie button-down shirt,Yellow,False,800,200,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Active,everyday; vacation,True,TopsTexTopYshirtsHKnot2,8507,M4CZ89bstAnrJeA5D,True
front-tie button-down shirt,Gray,False,800,200,Gray,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; vacation,True,TopsTexTopYshirtsHKnot3,8508,sAkH3rZEJ47um9m6n,True
front-tie tee,Black,False,640,160,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; comfy; vacation,True,TopsTexTopTshirtsHKnot0,4320,e27Jt3PXF6AB8nm8Y,True
front-tie tee,White,False,640,160,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; comfy; vacation,True,TopsTexTopTshirtsHKnot1,8356,cMFKMTf9PHB6Pf7S2,True
front-tie tee,Red,False,640,160,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Active,everyday; comfy; vacation,True,TopsTexTopTshirtsHKnot2,8357,FRugEM48NkxaqnJSp,True
front-tie tee,Lime,False,640,160,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,everyday; comfy; vacation,True,TopsTexTopTshirtsHKnot3,8358,YoAtJLbKcZzTXdmoj,True
fuzzy vest,Navy blue,False,1300,325,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopYshirtsLBoavest0,4212,zDuhEnw6GQy2yx2ZH,True
fuzzy vest,Beige,False,1300,325,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopYshirtsLBoavest1,8514,eYjpT3S4v6BpYRnmR,True
fuzzy vest,Brown,False,1300,325,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopYshirtsLBoavest2,8515,xqaAfLAbNnoZ5TdAw,True
fuzzy vest,Green,False,1300,325,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopYshirtsLBoavest3,8516,72fnwf7C6ku4fENhT,True
fuzzy vest,Red,False,1300,325,Red,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopYshirtsLBoavest4,8517,hMns8akKBoXofFwcZ,True
garden tank,Pink,False,1120,280,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; comfy; vacation,True,TopsTexTopTshirtsNCamisoleprint0,3203,LpJaao2QCb7NxZXAA,True
garden tank,Blue,False,1120,280,Blue,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; comfy; vacation,True,TopsTexTopTshirtsNCamisoleprint1,8075,teC95nHoxS5CwajBZ,True
garden tank,Orange,False,1120,280,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; comfy; vacation,True,TopsTexTopTshirtsNCamisoleprint2,8076,xK3XpgP76yrMnQ999,True
garden tank,Green,False,1120,280,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; comfy; vacation,True,TopsTexTopTshirtsNCamisoleprint3,8077,FJaEewgXXC2RX3RxZ,True
gilet and shirt,Black,False,1120,280,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,True,1.0.0,Cool,everyday; comfy; vacation,True,TopsTexTopTshirtsHGillet0,3676,fBWJR2m42FRP27E2R,True
gilet and shirt,Blue,False,1120,280,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,everyday; comfy; vacation,True,TopsTexTopTshirtsHGillet1,8400,kN2Dbyf7HzRrhDgGJ,True
gilet and shirt,Red,False,1120,280,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,everyday; comfy; vacation,True,TopsTexTopTshirtsHGillet2,8401,Xs753h2y26FT8SYoW,True
gilet and shirt,Gray,False,1120,280,Gray,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Summer,False,1.0.0,Cool,everyday; comfy; vacation,True,TopsTexTopTshirtsHGillet3,8402,K4nFLGuCszeaXBC74,True
gingham picnic shirt,Red,False,960,240,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLGingham0,6811,LiAm42vSiDPisiDXW,True
gingham picnic shirt,Green,False,960,240,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLGingham1,8971,rqQ2LFwixTyeCheF4,True
gingham picnic shirt,Blue,False,960,240,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLGingham2,8972,evfNvHtTAqDYX49b3,True
gingham picnic shirt,Gray,False,960,240,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLGingham3,8973,bRzaPu9t9beWoGhQo,True
gingham picnic shirt,Orange,False,960,240,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLGingham4,8974,aXbBpTuzM5vSss3gY,True
gingham picnic shirt,Pink,False,960,240,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLGingham5,8975,wyLEFjxTsbQs2goKS,True
gingham picnic shirt,Purple,False,960,240,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLGingham6,8976,YdS7SmuHRn2PcScf2,True
gingham picnic shirt,Light blue,False,960,240,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday,True,TopsTexTopYshirtsLGingham7,8977,24tjkRbKd8kH6Z2k7,True
gold-print tee,Black,False,1120,280,Black,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,party; comfy,True,TopsTexTopTshirtsHGoldprint0,4327,rwSz2wCdrviYF773D,True
gold-print tee,White,False,1120,280,White,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,party; comfy,True,TopsTexTopTshirtsHGoldprint1,8429,mfXEZsQQTJaP2QamE,True
gown coat,Brown,False,2000,500,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLGowncoat0,4286,WWZos8woz2LyfeqA2,True
gown coat,Black,False,2000,500,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLGowncoat1,9226,m6dEhpScWvFMJWXJF,True
gown coat,Blue,False,2000,500,Light blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLGowncoat2,9227,XfeEePjPgnYnQyZ4G,True
gown coat,Red,False,2000,500,Red,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday,True,TopsTexTopCoatLGowncoat3,9228,NJTbNME2aj2v6kogR,True
graduation gown,Red,False,3360,840,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopCoatLAcademicdress0,3140,bcWPRRFtdvgyXeNej,True
graduation gown,Green,False,3360,840,Black,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopCoatLAcademicdress1,8681,R9qmNZa7Pu8WnM7z9,True
graduation gown,Blue,False,3360,840,Black,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopCoatLAcademicdress2,8682,poM9QmtDyEKinnzWo,True
graduation gown,Yellow,False,3360,840,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,formal; work,True,TopsTexTopCoatLAcademicdress3,8683,Hsm9D22cqJ95CLPnG,True
Green Nook Inc. aloha shirt,,False,NFS,3000,Green,White,1x1,600.0,Nook Miles Shop,,All Year,False,1.2.0,Simple,comfy; vacation,True,TopsTexTopYshirtsHNookgreen0,12983,Xcqj3mcYopWTQFyCg,False
groovy shirt,Orange,False,1440,360,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy; vacation,True,TopsTexTopYshirtsLPsychedelic0,9832,3PGfoL5ALWXNkyvTW,True
groovy shirt,Green,False,1440,360,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy; vacation,True,TopsTexTopYshirtsLPsychedelic1,11957,GBws5WDp5n8F7RkWj,True
groovy shirt,Red,False,1440,360,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy; vacation,True,TopsTexTopYshirtsLPsychedelic2,11958,cK24j2GGzMTkzCmhf,True
groovy tunic,Orange,False,1680,420,Orange,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; theatrical,True,TopsTexTopCoatLHippie0,4488,ZNL6ZoGmQ4FQzamCd,True
groovy tunic,Brown,False,1680,420,Brown,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; theatrical,True,TopsTexTopCoatLHippie1,9229,cRqMRMwXTKdJG4n8g,True
groovy tunic,Camel,False,1680,420,Beige,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; theatrical,True,TopsTexTopCoatLHippie2,9230,zhdLuhFDzHYEr9SSZ,True
guayabera shirt,Green,False,1120,280,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy; comfy; vacation,True,TopsTexTopYshirtsHCuba0,3687,3j3N3FgfRwNpWtvKC,True
guayabera shirt,Red,False,1120,280,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy; comfy; vacation,True,TopsTexTopYshirtsHCuba1,9434,ZpznqAbmaDCnumj8p,True
guayabera shirt,Brown,False,1120,280,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; outdoorsy; comfy; vacation,True,TopsTexTopYshirtsHCuba2,9435,mQLgtLb7T8vfh4CQX,True
guayabera shirt,Blue,False,1120,280,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cool,everyday; outdoorsy; comfy; vacation,True,TopsTexTopYshirtsHCuba3,9436,zLdpKoiAKMRKuy7fS,True
guide shirt,Green,False,800,200,White,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopYshirtsLGuide0,5926,CE3Fdmtv8NF4X2X3o,True
guide shirt,Red,False,800,200,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopYshirtsLGuide1,8530,o6HZuh35Z8SoPJb37,True
guide shirt,Yellow,False,800,200,White,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,True,TopsTexTopYshirtsLGuide2,8531,Dns8pvNza5sWKSAqi,True
gym tee,Red,False,640,160,White,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; sporty,True,TopsTexTopTshirtsHGym0,3179,MfkTNwjXFef4arM8C,True
gym tee,Blue,False,640,160,White,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; sporty,True,TopsTexTopTshirtsHGym1,10915,CYtbtErKeTmsAfS27,True
gym tee,Green,False,640,160,White,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; sporty,True,TopsTexTopTshirtsHGym2,10916,2BWKT4ZaK79KNkZMk,True
gym tee,Black,False,640,160,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,comfy; sporty,True,TopsTexTopTshirtsHGym3,10917,jvvLH4DTnbsD9khwW,True
hallo tee,,False,640,160,Black,Orange,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHHelloge0,12119,JXCuYWhg4e9R55Bcw,True
hand-knit tank,Camel,False,840,210,Orange,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; comfy,True,TopsTexTopOuterNKnit0,2746,CsGYRyttN7xstxXmX,True
hand-knit tank,White,False,840,210,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; comfy,True,TopsTexTopOuterNKnit1,11789,6J5Lj82S53HjEjpFz,True
hand-knit tank,Black,False,840,210,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; comfy,True,TopsTexTopOuterNKnit2,11790,xFZ2izcafK5nkZDNi,True
hand-knit tank,Blue,False,840,210,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; comfy,True,TopsTexTopOuterNKnit3,11791,LPFmc9c38hPivZgFW,True
hand-knit tank,Green,False,840,210,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; comfy,True,TopsTexTopOuterNKnit4,11792,khvYa9LwqmiNGqjks,True
hand-knit tank,Red,False,840,210,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; formal; comfy,True,TopsTexTopOuterNKnit5,11793,tXQJdNPRpgMjyDEjL,True
handmade cape,,False,500,125,Red,Light blue,1x1,,International Children's Day,,All Year,False,1.2.0,Active,fairy tale; theatrical,True,TopsTexTopCoatHChildren0,12575,kyri67BZSPNBozQ3K,False
hanten jacket,Dark blue,False,1120,280,Blue,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,comfy,True,TopsTexTopCoatLHanten0,3164,3Y7Juuh4e4nTrGH4W,True
hanten jacket,Green,False,1120,280,Green,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,comfy,True,TopsTexTopCoatLHanten1,9197,SJ8F6kZEkYL2kzr79,True
hanten jacket,Brown,False,1120,280,Brown,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,comfy,True,TopsTexTopCoatLHanten2,9198,MFqZGecsdSDLao2A2,True
hanten jacket,Purple,False,1120,280,Purple,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,comfy,True,TopsTexTopCoatLHanten3,9199,BaKhqzGnf8Y487zd7,True
