Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Secondary Shape,Filename,Internal ID,Unique Entry ID,Purchasable,Type
forest-print dress,Pale blue,No,1540,385,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday,Yes,L,TopsTexOnepieceBoxLForest4,8814,kH62QTqsabXwRf84G,1,Box
frilly dress,Pink,No,2000,500,Pink,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceAlongLFrilled0,4403,TjuH6xMfvF2dC26NR,1,A-long
frilly dress,Brown,No,2000,500,Orange,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceAlongLFrilled1,8590,TmDWHFhycEhqcAgcw,1,A-long
frilly dress,Green,No,2000,500,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceAlongLFrilled2,8591,nbC3cYEsxLxh8oDTJ,1,A-long
frilly dress,Yellow,No,2000,500,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceAlongLFrilled3,8592,qT9e9t7WieFbMeQ55,1,A-long
frog costume,Green,No,1700,425,Green,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,L,TopsTexOnepieceOverallLFrog0,3421,96hjFabuNJPfwufhv,1,Overall
frog costume,Blue,No,1700,425,Light blue,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,L,TopsTexOnepieceOverallLFrog1,9631,gojukbxJzYMWG2PeS,1,Overall
frog costume,Red,No,1700,425,Red,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,L,TopsTexOnepieceOverallLFrog2,9632,ns5afLFAmCRj7NCnP,1,Overall
frog costume,Yellow,No,1700,425,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,L,TopsTexOnepieceOverallLFrog3,9633,Dxo2qiLk68B8BJ3o3,1,Overall
frugal dress,Brown,No,490,122,Brown,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,H,TopsTexOnepieceBalloonHSimple0,4344,iqS7fs52iRN49C6Zz,1,Balloon
frugal dress,Green,No,490,122,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,H,TopsTexOnepieceBalloonHSimple1,8138,4SpzWnCi2d4sBhCkD,1,Balloon
frugal dress,Blue-gray,No,490,122,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,H,TopsTexOnepieceBalloonHSimple2,8139,tRwhCEhe6TH5xHmPR,1,Balloon
frugal outfit,Brown,No,450,112,Beige,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,L,TopsTexOnepieceOverallLSimple0,4345,axHynZ7BLWNNcgHN8,1,Overall
frugal outfit,Green,No,450,112,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,L,TopsTexOnepieceOverallLSimple1,8140,MuRupTuKJ4ymea3do,1,Overall
frugal outfit,Blue-gray,No,450,112,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,fairy tale; goth,Yes,L,TopsTexOnepieceOverallLSimple2,8141,KuJ4JEtGWPbMAWnTr,1,Overall
full-body tights,Black,No,1120,280,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,L,TopsTexOnepieceOverallLTights0,4324,enJmNLTGbhBKsx7cF,1,Overall
full-body tights,White,No,1120,280,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,L,TopsTexOnepieceOverallLTights1,8640,CgsoAjBtDTaxtLqom,1,Overall
full-body tights,Red,No,1120,280,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,L,TopsTexOnepieceOverallLTights2,8641,istaXcvAnaLWFnwA5,1,Overall
full-body tights,Blue,No,1120,280,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,L,TopsTexOnepieceOverallLTights3,8642,t5zLjCTg6tS7qiqZC,1,Overall
full-body tights,Green,No,1120,280,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,L,TopsTexOnepieceOverallLTights4,8643,Rvfm2rhgDgyG8GRFn,1,Overall
full-body tights,Pink,No,1120,280,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,L,TopsTexOnepieceOverallLTights5,8644,PWxtSro54cfycACjZ,1,Overall
full-body tights,Gold,No,1120,280,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,L,TopsTexOnepieceOverallLTights6,8645,uqKYZgq7KKKyqM7Ey,1,Overall
full-body tights,Silver,No,1120,280,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,party; theatrical,Yes,L,TopsTexOnepieceOverallLTights7,8646,mZzW5ihKEoyW8Ayvn,1,Overall
full-length dress with pearls,Black,No,2600,650,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,N,TopsTexOnepieceAlongNPearl0,4341,XK73gNuNxMrK4r3tP,1,A-long
full-length dress with pearls,Berry red,No,2600,650,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,N,TopsTexOnepieceAlongNPearl1,7938,Bpts3RECjRv67vk5m,1,A-long
full-length dress with pearls,Beige,No,2600,650,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,N,TopsTexOnepieceAlongNPearl2,7939,e6uEiKgJ4FM7yAKv2,1,A-long
full-length dress with pearls,Green,No,2600,650,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,N,TopsTexOnepieceAlongNPearl3,7940,HtgALYCySNopuvbN6,1,A-long
gizzard-shad-sushi costume,White,No,1440,360,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party; theatrical,Yes,N,TopsTexOnepieceRibNKohada,5616,bfCHo6Wy2KcAZm6Qu,1,Rib
gold armor,Gold,Yes,NFS,80000,Yellow,Yellow,1x1,Crafting,,All Year,No,1.0.0,Gorgeous,fairy tale; goth,Yes,L,TopsTexOnepieceOverallLPlatearmorGold,4590,8ioR3SX42LC2J8ynE,0,Overall
grape dress,Purple,No,1500,375,Purple,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceAlineNGrape,3290,TFKThthRR4ZDcrqCH,1,A-line
gumdrop dress,Pop,No,1800,450,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,H,TopsTexOnepieceAlineHPolkadotSpring0,2686,nfEMKJTGkf7jxYrh9,1,A-line
gumdrop dress,Cool,No,1800,450,Purple,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,H,TopsTexOnepieceAlineHPolkadotSpring1,8805,78998feJq4jYZHkXn,1,A-line
hakama,Plum,No,3180,795,Purple,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceKimonoLHakama0,4319,tje8TGkCbdfHJWGE6,1,Kimono
hakama,Green,No,3180,795,Green,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceKimonoLHakama1,8982,kvPAiEgoLN8nZFChP,1,Kimono
hakama,Dark blue,No,3180,795,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party,Yes,L,TopsTexOnepieceKimonoLHakama2,8983,T3fRzhvCTyCKH5zdf,1,Kimono
hakama with crest,Black,No,4800,1200,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,formal; party,Yes,L,TopsTexOnepieceKimonoLCrested0,9835,NtFPakwc7K4MNEXzQ,1,Kimono
hibiscus muumuu,Red,No,1800,450,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,comfy; vacation,Yes,N,TopsTexOnepieceAlineNHibiscus0,8189,LmhxLfXydrFNkyh3v,1,A-line
hibiscus muumuu,Yellow,No,1800,450,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,comfy; vacation,Yes,N,TopsTexOnepieceAlineNHibiscus1,12103,87nfxQXQreB65eFwa,1,A-line
hibiscus muumuu,Pink,No,1800,450,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,comfy; vacation,Yes,N,TopsTexOnepieceAlineNHibiscus2,12104,K5qqw38rfWufzdcW4,1,A-line
hot-dog costume,Mustard,No,1280,320,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; theatrical,Yes,H,TopsTexOnepieceRibNHotdogMustard,5287,z4PpfeQYGSbi6YZXt,1,Rib
house-print dress,White,No,1600,400,Light blue,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceBoxLHouse0,4579,rbCoHbPTmoGX9aP89,1,Box
house-print dress,Yellow,No,1600,400,Yellow,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cute,everyday; fairy tale,Yes,L,TopsTexOnepieceBoxLHouse1,8810,vutzNp7Anw5MFbQDD,1,Box
ice-hockey uniform,White & red,No,2640,660,White,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceSalopetteLHockey0,5831,umRb3eFQB4WBY9YnT,1,Salopette
ice-hockey uniform,White & blue,No,2640,660,White,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceSalopetteLHockey1,9405,cZL9BaGKiszRoaZK4,1,Salopette
ice-hockey uniform,Berry red,No,2640,660,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceSalopetteLHockey2,9406,iobthBmR3yRsnZx3q,1,Salopette
ice-hockey uniform,Blue,No,2640,660,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceSalopetteLHockey3,9407,CWixe8YpqhSihyRLn,1,Salopette
ice-hockey uniform,Green,No,2640,660,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceSalopetteLHockey4,9408,XjBtYwmwc5hJEHLAR,1,Salopette
ice-hockey uniform,Orange,No,2640,660,Orange,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceSalopetteLHockey5,9409,7uf5QAgbjTbQokF7s,1,Salopette
ice-hockey uniform,Light blue,No,2640,660,Light blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceSalopetteLHockey6,9410,33hADhdxyYdk26rHZ,1,Salopette
ice-hockey uniform,Gray,No,2640,660,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceSalopetteLHockey7,9411,DZydmqEodmvNGWT9e,1,Salopette
icy dress,Ice blue,No,5200,1300,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Gorgeous,fairy tale; party,Yes,L,TopsTexOnepieceRobeLIcequeen0,4648,BkesH2j9mZYdQNgfW,1,Robe
impish costume,Black,No,2240,560,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,Yes,L,TopsTexOnepieceOverallLDevil0,4711,kB3ThMiTfTiFEb3yw,1,Overall
impish costume,Red,No,2240,560,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cool,fairy tale; goth; theatrical,Yes,L,TopsTexOnepieceOverallLDevil1,9497,DLRNvAQ3buznvLbGE,1,Overall
instant-muscles suit,Purple,No,2280,570,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,L,TopsTexOnepieceOverallLMuscle0,5387,c98AxRF6f4mfuAyCH,1,Overall
instant-muscles suit,Green,No,2280,570,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,L,TopsTexOnepieceOverallLMuscle1,8651,CzjrmdCWq4NecrLKb,1,Overall
instant-muscles suit,Light blue,No,2280,570,Light blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,L,TopsTexOnepieceOverallLMuscle2,8652,7oQZjeNw6N4ZEA8ud,1,Overall
instant-muscles suit,Orange,No,2280,570,Orange,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,L,TopsTexOnepieceOverallLMuscle3,8653,vndErFBisSYc2G35e,1,Overall
instant-muscles suit,Lime,No,2280,570,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,L,TopsTexOnepieceOverallLMuscle4,8654,KgycqSRhd7dmwiPZf,1,Overall
instant-muscles suit,Red,No,2280,570,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,L,TopsTexOnepieceOverallLMuscle5,8655,3nm9dEQNirm7C7NmX,1,Overall
instant-muscles suit,Blue,No,2280,570,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,L,TopsTexOnepieceOverallLMuscle6,8656,AHDJq8X2HyaQK4upp,1,Overall
instant-muscles suit,Yellow,No,2280,570,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,party; sporty; theatrical,Yes,L,TopsTexOnepieceOverallLMuscle7,8657,FEyGJEWwqKgh6paTT,1,Overall
iron armor,Gray,Yes,NFS,6000,Gray,Gray,1x1,Crafting,,All Year,No,1.0.0,Cool,fairy tale; goth,Yes,L,TopsTexOnepieceOverallLPlatearmorIron,4588,JS2fCeFhc9QBsWGdL,0,Overall
jester costume,Purple & yellow,No,2240,560,Purple,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,Yes,L,TopsTexOnepieceOverallLClown0,3450,qqEQNh7bzqoDT3pac,1,Overall
jester costume,Black & white,No,2240,560,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,Yes,L,TopsTexOnepieceOverallLClown1,9505,EoFhpbGp9kLsg7fWB,1,Overall
jester costume,Red & blue,No,2240,560,Red,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,Yes,L,TopsTexOnepieceOverallLClown2,9506,n25oAfTGQ8Xc6ZxaA,1,Overall
jester costume,Green & red,No,2240,560,Green,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; goth; party; theatrical; work,Yes,L,TopsTexOnepieceOverallLClown3,9507,jJqStgSjyMGDkFCuX,1,Overall
jinbei,Dark blue,No,1820,455,Blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,comfy; vacation,Yes,H,TopsTexOnepieceOverallHJinbei0,3452,vRAWCwTTrZLobYCiM,1,Overall
jinbei,Fuchsia,No,1820,455,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,comfy; vacation,Yes,H,TopsTexOnepieceOverallHJinbei1,9205,MmvaR652A39C54ZJb,1,Overall
jinbei,Gray,No,1820,455,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,comfy; vacation,Yes,H,TopsTexOnepieceOverallHJinbei2,9206,cHKEt2iGABmqBLZjc,1,Overall
jockey uniform,Sash,No,1920,480,Pink,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJockey0,3409,RfmMqdHunif8Fp9Qn,1,Overall
jockey uniform,Checkered,No,1920,480,Orange,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJockey1,11130,n6sA3kgHLBuxysnXc,1,Overall
jockey uniform,Diamonds,No,1920,480,Green,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJockey2,11131,j6EsP8D9NZC6qPod7,1,Overall
jockey uniform,Ring,No,1920,480,Yellow,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJockey3,11132,n7We3nBibi983DWqz,1,Overall
jockey uniform,Stars,No,1920,480,Blue,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJockey4,11133,9KFwarNkqhxQrWLht,1,Overall
jockey uniform,Double sash,No,1920,480,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJockey5,11134,3QGEP3DpbWv9Gfnar,1,Overall
jockey uniform,Vertical stripes,No,1920,480,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJockey6,11135,Lkv24c5AGW4CiY4YT,1,Overall
jockey uniform,Zigzag,No,1920,480,White,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJockey7,11136,DaHcuPeZfLbHtCaxS,1,Overall
judogi,White,No,1760,440,White,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJudo0,4249,eLgTRGr2KJHvJ5WAC,1,Overall
judogi,Blue,No,1760,440,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLJudo1,9214,tAaiN5MSyvcMDHYG6,1,Overall
jumper work suit,Orange,No,1050,262,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLWorkwear0,3448,FeXLoWAeKEH6eCWrY,1,Overall
jumper work suit,Red,No,1050,262,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLWorkwear1,9459,crZSmBRaMdgNhedyT,1,Overall
jumper work suit,Blue,No,1050,262,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLWorkwear2,9460,4cYKWAMjXWrB3qgeB,1,Overall
jumper work suit,Yellow,No,1050,262,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLWorkwear3,9461,qp4TKbcfJMphRmQcd,1,Overall
jumper work suit,Green,No,1050,262,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLWorkwear4,9462,BBLgWq76oCjurAbCr,1,Overall
jumper work suit,Pink,No,1050,262,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLWorkwear5,9463,68jTjSJuFPvAZMfhN,1,Overall
jumper work suit,Brown,No,1050,262,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLWorkwear6,9464,8kaLKSsZ38DWDhTYx,1,Overall
jumper work suit,Black,No,1050,262,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLWorkwear7,9465,fFyijPHDZ6zCYARdM,1,Overall
junihitoe kimono,Red,No,7000,1750,Red,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal; party; theatrical,Yes,L,TopsTexOnepieceKimonoLTwelve0,9833,woQEtbiRMzewdBRew,1,Kimono
kabuki-actor yukata,Fuchsia,No,2400,600,Purple,Beige,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,1.0.0,Elegant,comfy; theatrical; vacation,Yes,L,TopsTexOnepieceKimonoLYukatamen0,6024,CQGa9dHxarPBQyRXD,1,Kimono
kabuki-actor yukata,Dark blue,No,2400,600,Blue,Beige,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,1.0.0,Elegant,comfy; theatrical; vacation,Yes,L,TopsTexOnepieceKimonoLYukatamen1,9219,jLEqduufA6tZzq4wN,1,Kimono
kabuki-actor yukata,Gray,No,2400,600,Gray,Beige,1x1,Able Sisters,Available from Able Sisters shop only,Summer,No,1.0.0,Elegant,comfy; theatrical; vacation,Yes,L,TopsTexOnepieceKimonoLYukatamen2,9220,7HY4N33RDj2DoCEFh,1,Kimono
kandoora,White,No,2520,630,White,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBlongLCandula0,9770,AEpEXRMtbQGnrDJhe,1,B-long
kandoora,Brown,No,2520,630,Beige,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBlongLCandula1,11985,wm8my9M2cyhaGcEa2,1,B-long
kandoora,Gray,No,2520,630,Gray,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; formal,Yes,L,TopsTexOnepieceBlongLCandula2,11986,2PercXjvvdKQ8N5HA,1,B-long
