Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
drink machine,Black,,Sports drink,Advertisement panel,False,False,True,7,,10000,Brown,Light blue,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_3_1,3_1,1802,yvNp9WZdDzNapncNW,False,0,2020-08-13
drink machine,Black,,Sale,Advertisement panel,False,False,True,7,,10000,Brown,Green,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_3_2,3_2,1802,FKkmBewqydtbahDnN,False,0,2020-08-13
drink machine,Black,,Cute,Advertisement panel,False,False,True,7,,10000,Brown,White,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_3_3,3_3,1802,adYRedjai5kyvXgXi,False,0,2020-08-13
drink machine,Green,,Orange juice,Advertisement panel,False,False,True,7,,10000,Green,Orange,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_4_0,4_0,1802,4XfpCWvroHBS2cyy9,False,0,2020-08-13
drink machine,Green,,Sports drink,Advertisement panel,False,False,True,7,,10000,Green,Light blue,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_4_1,4_1,1802,6LZkJtd2yBuksmagQ,False,0,2020-08-13
drink machine,Green,,Sale,Advertisement panel,False,False,True,7,,10000,Green,Green,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_4_2,4_2,1802,bKmHa5c42pn7zT8A4,False,0,2020-08-13
drink machine,Green,,Cute,Advertisement panel,False,False,True,7,,10000,Green,White,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_4_3,4_3,1802,z9F9xZfFajuxvQsNf,False,0,2020-08-13
drink machine,Pink,,Orange juice,Advertisement panel,False,False,True,7,,10000,Pink,Orange,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_5_0,5_0,1802,BvaZkCoaQaetN8Ne7,False,0,2020-08-13
drink machine,Pink,,Sports drink,Advertisement panel,False,False,True,7,,10000,Pink,Light blue,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_5_1,5_1,1802,KKNbtA4LAciMe2hB8,False,0,2020-08-13
drink machine,Pink,,Sale,Advertisement panel,False,False,True,7,,10000,Pink,Green,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_5_2,5_2,1802,9rwSiPhTuvpByno74,False,0,2020-08-13
drink machine,Pink,,Cute,Advertisement panel,False,False,True,7,,10000,Pink,White,1x1,2000,Nook Miles Shop,,1.0.0,shop,facility,None,None,True,Facility Decor,True,Does not play music,Monitor,FtrDrinkmachine_Remake_5_3,5_3,1802,5YRKzJ4SAbrvhh52C,False,0,2020-08-13
drinking fountain,Ivory,Color,,,True,True,False,4,,2700,Beige,Beige,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrDrinkingfountain_Remake_0_0,0_0,2319,8CZv66ph6jQhktPNM,False,0,2020-08-13
drinking fountain,Gray,Color,,,True,True,False,4,,2700,Gray,Gray,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrDrinkingfountain_Remake_1_0,1_0,2319,WPBvK3psRSd7LnPHA,False,0,2020-08-13
drinking fountain,Brown,Color,,,True,True,False,4,,2700,Brown,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrDrinkingfountain_Remake_2_0,2_0,2319,S8ToJeHk95jjQKr4z,False,0,2020-08-13
drinking fountain,Black,Color,,,True,True,False,4,,2700,Black,Black,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Playground,True,Does not play music,No lighting,FtrDrinkingfountain_Remake_3_0,3_0,2319,qsxAsMBP75nzCcjFh,False,0,2020-08-13
drum set,Golden yellow,,Smooth white,Bass drum head,False,False,True,2,5600,1400,Orange,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_0_0,0_0,1803,heAnz8cTRvuiYRaXD,True,0,2020-08-13
drum set,Golden yellow,,Glossy black,Bass drum head,False,False,True,2,5600,1400,Orange,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_0_1,0_1,1803,kRZQ8deQfYc7wSCE6,True,0,2020-08-13
drum set,Golden yellow,,Black with logo,Bass drum head,False,False,True,2,5600,1400,Orange,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_0_2,0_2,1803,y5u7SQ5TT2vRn9wEX,True,0,2020-08-13
drum set,Golden yellow,,White with logo,Bass drum head,False,False,True,2,5600,1400,Orange,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_0_3,0_3,1803,cbbeep6nGxy74h2NM,True,0,2020-08-13
drum set,Golden yellow,,Rock logo,Bass drum head,False,False,True,2,5600,1400,Orange,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_0_4,0_4,1803,9A4Q2SmtfM2yEpMLJ,True,0,2020-08-13
drum set,Golden yellow,,Vintage logo,Bass drum head,False,False,True,2,5600,1400,Orange,Beige,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_0_5,0_5,1803,W7tW26QEMaobkH3YB,True,0,2020-08-13
drum set,Cosmo black,,Smooth white,Bass drum head,False,False,True,2,5600,1400,Black,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_1_0,1_0,1803,BNviYpPKm6sdKH2Ne,True,0,2020-08-13
drum set,Cosmo black,,Glossy black,Bass drum head,False,False,True,2,5600,1400,Black,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_1_1,1_1,1803,duF9PsZQC98Rx8dCm,True,0,2020-08-13
drum set,Cosmo black,,Black with logo,Bass drum head,False,False,True,2,5600,1400,Black,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_1_2,1_2,1803,si2MAS7xkGLYbbkpw,True,0,2020-08-13
drum set,Cosmo black,,White with logo,Bass drum head,False,False,True,2,5600,1400,Black,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_1_3,1_3,1803,EyJABze6ajWPuNnFW,True,0,2020-08-13
drum set,Cosmo black,,Rock logo,Bass drum head,False,False,True,2,5600,1400,Black,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_1_4,1_4,1803,oNB68dqM9aGzXMfdK,True,0,2020-08-13
drum set,Cosmo black,,Vintage logo,Bass drum head,False,False,True,2,5600,1400,Black,Beige,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_1_5,1_5,1803,yBe4uerAv5uHww8XB,True,0,2020-08-13
drum set,Pearl white,,Smooth white,Bass drum head,False,False,True,2,5600,1400,White,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_2_0,2_0,1803,u55AW4g7udJszSZvC,True,0,2020-08-13
drum set,Pearl white,,Glossy black,Bass drum head,False,False,True,2,5600,1400,White,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_2_1,2_1,1803,seziiMGiAJjaLpN6K,True,0,2020-08-13
drum set,Pearl white,,Black with logo,Bass drum head,False,False,True,2,5600,1400,White,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_2_2,2_2,1803,vykiTRvXpf3iyzyHT,True,0,2020-08-13
drum set,Pearl white,,White with logo,Bass drum head,False,False,True,2,5600,1400,White,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_2_3,2_3,1803,PDpGfn6RT7k2TBvfn,True,0,2020-08-13
drum set,Pearl white,,Rock logo,Bass drum head,False,False,True,2,5600,1400,White,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_2_4,2_4,1803,YY9DThLxragxuCtsb,True,0,2020-08-13
drum set,Pearl white,,Vintage logo,Bass drum head,False,False,True,2,5600,1400,White,Beige,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_2_5,2_5,1803,TomLT6ErqvhtyHWBD,True,0,2020-08-13
drum set,Natural wood,,Smooth white,Bass drum head,False,False,True,2,5600,1400,Brown,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_3_0,3_0,1803,PcQaapRq3gCRPpxjo,True,0,2020-08-13
drum set,Natural wood,,Glossy black,Bass drum head,False,False,True,2,5600,1400,Brown,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_3_1,3_1,1803,DeZ9CJbcubQW4Skho,True,0,2020-08-13
drum set,Natural wood,,Black with logo,Bass drum head,False,False,True,2,5600,1400,Brown,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_3_2,3_2,1803,9CeQ4euhbw5sMSxBJ,True,0,2020-08-13
drum set,Natural wood,,White with logo,Bass drum head,False,False,True,2,5600,1400,Brown,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_3_3,3_3,1803,ztDHbywWyAMugQw9a,True,0,2020-08-13
drum set,Natural wood,,Rock logo,Bass drum head,False,False,True,2,5600,1400,Brown,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_3_4,3_4,1803,kYCRpKyhmcGyFyRjE,True,0,2020-08-13
drum set,Natural wood,,Vintage logo,Bass drum head,False,False,True,2,5600,1400,Brown,Beige,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_3_5,3_5,1803,hHDXhaLcySbPZLXWh,True,0,2020-08-13
drum set,Marine blue,,Smooth white,Bass drum head,False,False,True,2,5600,1400,Blue,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_4_0,4_0,1803,gi4zRDm7tWoTmxhiG,True,0,2020-08-13
drum set,Marine blue,,Glossy black,Bass drum head,False,False,True,2,5600,1400,Blue,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_4_1,4_1,1803,tCiuEzrPc7Gybx3nG,True,0,2020-08-13
drum set,Marine blue,,Black with logo,Bass drum head,False,False,True,2,5600,1400,Blue,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_4_2,4_2,1803,8MqYzGbsCoz9xdWto,True,0,2020-08-13
drum set,Marine blue,,White with logo,Bass drum head,False,False,True,2,5600,1400,Blue,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_4_3,4_3,1803,kR5HhLdsuKKyZb6FX,True,0,2020-08-13
drum set,Marine blue,,Rock logo,Bass drum head,False,False,True,2,5600,1400,Blue,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_4_4,4_4,1803,2kPyS33rhpP2FiLm7,True,0,2020-08-13
drum set,Marine blue,,Vintage logo,Bass drum head,False,False,True,2,5600,1400,Blue,Beige,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_4_5,4_5,1803,NS7HtPaNX7v7XkKub,True,0,2020-08-13
drum set,Rose pink,,Smooth white,Bass drum head,False,False,True,2,5600,1400,Red,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_5_0,5_0,1803,6uFGF5enNQrNQ9v88,True,0,2020-08-13
drum set,Rose pink,,Glossy black,Bass drum head,False,False,True,2,5600,1400,Red,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_5_1,5_1,1803,mLxY2RyRRnKxGqTgF,True,0,2020-08-13
drum set,Rose pink,,Black with logo,Bass drum head,False,False,True,2,5600,1400,Red,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_5_2,5_2,1803,PJJjEasBWCceAzg38,True,0,2020-08-13
drum set,Rose pink,,White with logo,Bass drum head,False,False,True,2,5600,1400,Red,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_5_3,5_3,1803,62R7W4NcXLGHjjjsQ,True,0,2020-08-13
drum set,Rose pink,,Rock logo,Bass drum head,False,False,True,2,5600,1400,Red,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_5_4,5_4,1803,YZokAT8NfLk5PDRYx,True,0,2020-08-13
drum set,Rose pink,,Vintage logo,Bass drum head,False,False,True,2,5600,1400,Red,Beige,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_5_5,5_5,1803,AKuZct9A8zT9pEYB6,True,0,2020-08-13
drum set,Evergreen,,Smooth white,Bass drum head,False,False,True,2,5600,1400,Green,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_6_0,6_0,1803,2Mepf3AwxNtbuQpPd,True,0,2020-08-13
drum set,Evergreen,,Glossy black,Bass drum head,False,False,True,2,5600,1400,Green,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_6_1,6_1,1803,wbq89Csv4yFKDzb5h,True,0,2020-08-13
drum set,Evergreen,,Black with logo,Bass drum head,False,False,True,2,5600,1400,Green,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_6_2,6_2,1803,AgSuRHPLTahzhDBGC,True,0,2020-08-13
drum set,Evergreen,,White with logo,Bass drum head,False,False,True,2,5600,1400,Green,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_6_3,6_3,1803,skGBWoy7D8vdixaSN,True,0,2020-08-13
drum set,Evergreen,,Rock logo,Bass drum head,False,False,True,2,5600,1400,Green,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_6_4,6_4,1803,wcQo5v5qwiMJAeGBk,True,0,2020-08-13
drum set,Evergreen,,Vintage logo,Bass drum head,False,False,True,2,5600,1400,Green,Beige,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_6_5,6_5,1803,YX33RS9Nps4LEAuNJ,True,0,2020-08-13
drum set,Black & white,,Smooth white,Bass drum head,False,False,True,2,5600,1400,Gray,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_7_0,7_0,1803,7m4TkWwHioNTKqmsP,True,0,2020-08-13
drum set,Black & white,,Glossy black,Bass drum head,False,False,True,2,5600,1400,Gray,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_7_1,7_1,1803,fScRvMgnmwWJSX87s,True,0,2020-08-13
drum set,Black & white,,Black with logo,Bass drum head,False,False,True,2,5600,1400,Gray,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_7_2,7_2,1803,EHaJpmAkGYBvqyYwB,True,0,2020-08-13
drum set,Black & white,,White with logo,Bass drum head,False,False,True,2,5600,1400,Gray,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_7_3,7_3,1803,MEvqWiGNiRi6tERyE,True,0,2020-08-13
drum set,Black & white,,Rock logo,Bass drum head,False,False,True,2,5600,1400,Gray,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,concert,None,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrDrumSet_Remake_7_4,7_4,1803,4ssLnGEsdtY7hxviH,True,0,2020-08-13
