Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
evening cicada model,,,,,False,False,False,,,1650,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectHigurashiToy,,7063,JD6PSB2AmjrmdMMtD,False,0,2020-08-13
fancy violin,Natural,,,,False,False,False,,140000,35000,Brown,Black,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,music,expensive,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrViolin_Remake_0_0,0_0,2772,eKNNFj6C7ejvnojpF,True,0,2020-08-13
fancy violin,White,,,,False,False,False,,140000,35000,White,Black,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,music,expensive,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrViolin_Remake_1_0,1_0,2772,85Tnvo4mmEPLWfdip,True,0,2020-08-13
fancy violin,Black,,,,False,False,False,,140000,35000,Black,Black,1x1,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,music,expensive,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrViolin_Remake_2_0,2_0,2772,sDgnS2Ytyx5bBtnu2,True,0,2020-08-13
fax machine,White,,Document,Printout,False,False,True,1,1500,375,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_0_0,0_0,4101,AZjBktGNYjSPTrD2Z,True,0,2020-08-13
fax machine,White,,Graph,Printout,False,False,True,1,1500,375,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_0_1,0_1,4101,4Q9Qv9Cp9vDT5bKwD,True,0,2020-08-13
fax machine,White,,Illustration,Printout,False,False,True,1,1500,375,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_0_2,0_2,4101,5DnY4mzS5emxqE6Dc,True,0,2020-08-13
fax machine,White,,Written note,Printout,False,False,True,1,1500,375,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_0_3,0_3,4101,XtBgPf9p5eZGkRQR3,True,0,2020-08-13
fax machine,Red,,Document,Printout,False,False,True,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_1_0,1_0,4101,XbgAiFwvsdprynyGH,True,0,2020-08-13
fax machine,Red,,Graph,Printout,False,False,True,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_1_1,1_1,4101,MJCbv4Cq4xdqbrxFX,True,0,2020-08-13
fax machine,Red,,Illustration,Printout,False,False,True,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_1_2,1_2,4101,NpvAHGJnNgnvHrZag,True,0,2020-08-13
fax machine,Red,,Written note,Printout,False,False,True,1,1500,375,Red,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_1_3,1_3,4101,KbQ4ktEye6gNqExaW,True,0,2020-08-13
fax machine,Brown,,Document,Printout,False,False,True,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_2_0,2_0,4101,FqZeWSFLYggF25fep,True,0,2020-08-13
fax machine,Brown,,Graph,Printout,False,False,True,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_2_1,2_1,4101,3TBCepRr5MRe8pJPE,True,0,2020-08-13
fax machine,Brown,,Illustration,Printout,False,False,True,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_2_2,2_2,4101,5dkX95fpN3W9m7E82,True,0,2020-08-13
fax machine,Brown,,Written note,Printout,False,False,True,1,1500,375,Brown,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_2_3,2_3,4101,muJxaBZ9XaWFRAwXq,True,0,2020-08-13
fax machine,Black,,Document,Printout,False,False,True,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_3_0,3_0,4101,AQSnZP7Dr9uKgbQ6C,True,0,2020-08-13
fax machine,Black,,Graph,Printout,False,False,True,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_3_1,3_1,4101,YjGrgsiXYgKReGghp,True,0,2020-08-13
fax machine,Black,,Illustration,Printout,False,False,True,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_3_2,3_2,4101,2QbJboGiyCpgMAyxv,True,0,2020-08-13
fax machine,Black,,Written note,Printout,False,False,True,1,1500,375,Black,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,office,None,None,None,True,Office,False,Does not play music,No lighting,FtrFax_Remake_3_3,3_3,4101,wvzjRvDG2fBhWAdes,True,0,2020-08-13
festive top set,,,,,True,False,False,,,320,Colorful,Red,1x1,Crafting,,1.0.0,party,fancy,festive,None,False,Toy,False,Does not play music,No lighting,FtrFestivaltop,,12230,8mSCcvhqPaMExrTvb,False,0,2020-08-13
film projector,,,,,False,False,False,,2400,600,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,facility,None,None,None,True,Facility Decor,False,Does not play music,Spotlight,FtrProjector,,3963,jBN7k6HbEvByJpiWT,True,0,2020-08-13
firefly model,,,,,False,False,False,,,900,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectHotaruToy,,7065,GYJXuPEWAsEc2Bzt6,False,0,2020-08-13
firewood,,,,,True,False,False,,,960,Brown,Beige,1x1,Crafting,,1.0.0,garage,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrFirewood,,5970,qm8zDyK9mtsNpFudJ,False,0,2020-08-13
flea model,,,,,False,False,False,,,210,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectNomiToy,,5935,GztqYCmFnd7XMvNrc,False,0,2020-08-13
floating-biotope planter,Brown,,,,False,False,False,,1600,400,Brown,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrBiotope_Remake_0_0,0_0,4094,jvheZyGuYB9KzbWo9,True,0,2020-08-13
floating-biotope planter,Artistic,,,,False,False,False,,1600,400,Blue,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrBiotope_Remake_1_0,1_0,4094,5jS6TqHYJdhqqeDoF,True,0,2020-08-13
floating-biotope planter,White,,,,False,False,False,,1600,400,White,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrBiotope_Remake_2_0,2_0,4094,TnAn9vhCLp6m5aRgw,True,0,2020-08-13
floating-biotope planter,Black,,,,False,False,False,,1600,400,Black,Green,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,garden,None,None,False,Plants,True,Does not play music,No lighting,FtrBiotope_Remake_3_0,3_0,4094,9WMnssWNzgGcM5F8b,True,0,2020-08-13
floor sign,Warning,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_0_0,0_0,7260,A2vgmqLg6DE7MJPLJ,True,0,2020-08-13
floor sign,Stop,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_1_0,1_0,7260,YyZcBdjBgdGCNANXu,True,0,2020-08-13
floor sign,No Entry,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_2_0,2_0,7260,JhrXxgq9Lv8NsDQ7T,True,0,2020-08-13
floor sign,Slippery,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_3_0,3_0,7260,T43X5danNp9qeD5yJ,True,0,2020-08-13
floor sign,No Parking,,,,False,False,False,,890,222,Yellow,Red,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garage,facility,None,None,False,Vehicle,False,Does not play music,No lighting,FtrSafetycone_Remake_4_0,4_0,7260,EKduwBLWZoBofyAGX,True,0,2020-08-13
fly model,,,,,False,False,False,,,180,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectHaeToy,,7060,g3FdrKRuwECfsnmdj,False,0,2020-08-13
football,,,,,False,False,False,,400,100,Orange,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,fitness,school,None,None,False,Sports,True,Does not play music,No lighting,FtrFootball,,4381,F39nbERtmDPBgMpRG,True,0,2020-08-13
football fish model,,,,,False,False,False,,,7500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishChouchinankouToy,,6940,PL2Bd4M6nPhpMkGzQ,False,0,2020-08-13
fortune-telling set,Purple,,,,False,False,False,,1000,250,Light blue,Purple,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,None,None,True,Study,False,Does not play music,Candle,FtrPsychicset_Remake_0_0,0_0,3961,Cw4hpudQ7vw9FmtJt,True,0,2020-08-13
fortune-telling set,Black,,,,False,False,False,,1000,250,Purple,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,child's room,horror,None,None,True,Study,False,Does not play music,Candle,FtrPsychicset_Remake_1_0,1_0,3961,ZtH8i8DRS3Gyz8d7C,True,0,2020-08-13
fragrance diffuser,White,,,,False,False,False,,1400,350,White,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_0_0,0_0,8418,euKnSzN4P9dg7unmJ,True,0,2020-08-13
fragrance diffuser,Yellow,,,,False,False,False,,1400,350,Yellow,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_1_0,1_0,8418,2b4iGtMyBGXtCoL7x,True,0,2020-08-13
fragrance diffuser,Pink,,,,False,False,False,,1400,350,Pink,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_2_0,2_0,8418,aGKrqCc9kFZfWeTGo,True,0,2020-08-13
fragrance diffuser,Green,,,,False,False,False,,1400,350,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_3_0,3_0,8418,BJDqWwkaiMnvsJJQB,True,0,2020-08-13
fragrance diffuser,Blue,,,,False,False,False,,1400,350,Light blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,None,None,None,True,Beauty,False,Does not play music,Emission,FtrAromadiffuser_Remake_4_0,4_0,8418,mv4eyqRCrFxheYZZt,True,0,2020-08-13
fragrance sticks,Green,,,,False,False,False,,830,207,Green,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,False,Beauty,False,Does not play music,No lighting,FtrAromastick_Remake_0_0,0_0,10244,xca92BweE2PtqWgH8,True,0,2020-08-13
fragrance sticks,Blue,,,,False,False,False,,830,207,Blue,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,False,Beauty,False,Does not play music,No lighting,FtrAromastick_Remake_1_0,1_0,10244,BpkEQprys4uCCvir4,True,0,2020-08-13
fragrance sticks,Brown,,,,False,False,False,,830,207,Brown,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,False,Beauty,False,Does not play music,No lighting,FtrAromastick_Remake_2_0,2_0,10244,XdsGKgynvoBRXsM7o,True,0,2020-08-13
fragrance sticks,Black,,,,False,False,False,,830,207,Gray,Beige,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,fancy,None,None,False,Beauty,False,Does not play music,No lighting,FtrAromastick_Remake_3_0,3_0,10244,yC5pX4sLqiJ3pHSY5,True,0,2020-08-13
freshwater goby model,,,,,False,False,False,,,1200,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishDonkoToy,,6946,sthyBRzzRb88wKaJp,False,0,2020-08-13
frog model,,,,,False,False,False,,,360,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishKaeruToy,,6962,Tz6CS8ZK8W732hR7f,False,0,2020-08-13
frozen-treat set,Soda,Flavor,,,True,True,False,7,,5400,Light blue,Beige,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_0_0,0_0,4279,FG2vLN2oj9HiWoWXd,False,0,2020-08-13
frozen-treat set,Vanilla & chocolate,Flavor,,,True,True,False,7,,5400,Light blue,Beige,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_1_0,1_0,4279,Z5EyNz6nocjXv2XvA,False,0,2020-08-13
frozen-treat set,Citrus,Flavor,,,True,True,False,7,,5400,Light blue,Yellow,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_2_0,2_0,4279,XWLsP5Lc7c3q6Wozj,False,0,2020-08-13
frozen-treat set,Berry,Flavor,,,True,True,False,7,,5400,Light blue,Colorful,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_3_0,3_0,4279,XBAQZaxMwKAgCdB4C,False,0,2020-08-13
frozen-treat set,Kiwifruit,Flavor,,,True,True,False,7,,5400,Light blue,Colorful,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_4_0,4_0,4279,cPhYTDwELkCjs4xDR,False,0,2020-08-13
frozen-treat set,Chocolate mint,Flavor,,,True,True,False,7,,5400,Light blue,Colorful,1x1,Crafting,,1.0.0,freezing cold,child's room,frozen,None,False,Dining,False,Does not play music,No lighting,FtrIceCandy_Remake_5_0,5_0,4279,M57ZMFGPHTd8bPBzG,False,0,2020-08-13
fruit basket,,,,,True,False,False,,,1000,Colorful,Beige,1x1,Crafting,,1.0.0,kitchen,fancy,fruits,None,False,Dining,False,Does not play music,No lighting,FtrFruitbasket,,975,kXfaPGQuYZc7irSfg,False,0,2020-08-13
frying pan,Empty,Dish,,,True,True,False,2,,1500,Black,Black,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_0_0,0_0,4104,LApWF9jMSkGhzYSM4,False,0,2020-08-13
frying pan,Veggie sauté,Dish,,,True,True,False,2,,1500,Black,Green,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_1_0,1_0,4104,tkhbjn3JRNwzEMxvz,False,0,2020-08-13
frying pan,Pasta,Dish,,,True,True,False,2,,1500,Black,Beige,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_2_0,2_0,4104,F3JswDrx4C8Yc4zMT,False,0,2020-08-13
frying pan,Ratatouille,Dish,,,True,True,False,2,,1500,Black,Red,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_3_0,3_0,4104,pZBKddR3fRJ5GiHMW,False,0,2020-08-13
frying pan,Pizza,Dish,,,True,True,False,2,,1500,Black,Yellow,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_4_0,4_0,4104,cge27swzWLHnpckWZ,False,0,2020-08-13
frying pan,Failed attempt,Dish,,,True,True,False,2,,1500,Black,Brown,1x1,Crafting,,1.0.0,kitchen,shop,None,None,False,Kitchen Things,False,Does not play music,No lighting,FtrPan_Remake_5_0,5_0,4104,PcAkaqMBPBmdpWicT,False,0,2020-08-13
gar model,,,,,False,False,False,,,18000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishGaToy,,6952,yZcnMvZ4rLrCkYtaM,False,0,2020-08-13
garden gnome,Sprightly gnome,,,,False,False,False,,1900,475,Red,Blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_0_0,0_0,1624,MiwLvDynsLybmusCX,True,0,2020-08-13
garden gnome,Sleepy gnome,,,,False,False,False,,1900,475,Purple,Yellow,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_1_0,1_0,1624,xQAE8W2mxYX8Jma6P,True,0,2020-08-13
garden gnome,Surprised gnome,,,,False,False,False,,1900,475,Yellow,Light blue,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_2_0,2_0,1624,auyR26CLFZgXvgMc7,True,0,2020-08-13
garden gnome,Reliable gnome,,,,False,False,False,,1900,475,Blue,Brown,1x1,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,garden,None,None,None,False,Seasonal Decor,True,Does not play music,No lighting,FtrDwarf_Remake_3_0,3_0,1624,Qi2yzvmvBNjwynKiq,True,0,2020-08-13
