Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Type,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
small silk hat,Black,False,1820,455,Black,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLMinisilkhat1,11057,KqxGXsprWBskSFuFE,True,False,2020-08-13
small silk hat,Red,False,1820,455,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,formal; party; theatrical,HeadHairOrnament_Left,True,CapOrnamentLMinisilkhat2,11058,RteWrMv6hArJmtuQp,True,False,2020-08-13
snowperson head,White,True,,7000,White,Orange,1x1,,Crafting,,Winter,False,1.0.0,Cute,everyday; outdoorsy,Headgear_NoEarNoJaw,False,CapCostumeSnowball0,8609,GqFZJ5PfCqn93XvrQ,False,False,2020-08-13
snowy knit cap,Blue,False,700,175,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatSnowknit0,5408,AB966jKFh6pjSggnF,True,False,2020-08-13
snowy knit cap,Black,False,700,175,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatSnowknit1,10950,Aci2hRSoLELPTmcfZ,True,False,2020-08-13
snowy knit cap,Brown,False,700,175,Brown,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatSnowknit2,10951,MAniJeYM33ThMatzJ,True,False,2020-08-13
snowy knit cap,Pink,False,700,175,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatSnowknit3,10952,mF9w5Xb2ZwWYCuQeE,True,False,2020-08-13
snowy knit cap,Green,False,700,175,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatSnowknit4,10953,3rJbwrvpBYreKNa2g,True,False,2020-08-13
snowy knit cap,Orange,False,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatSnowknit5,10954,kKnRd3kW3MNmyPC7s,True,False,2020-08-13
snowy knit cap,Red,False,700,175,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatSnowknit6,10955,a6SPpkGN522Q594Go,True,False,2020-08-13
snowy knit cap,White,False,700,175,White,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,HeadCap,True,CapHatSnowknit7,10956,AMEAt7bNv2FKkuErK,True,False,2020-08-13
soft-serve hat,Vanilla,False,630,157,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatIcecream0,6998,jqpTmDvBaG4prYPDn,True,False,2020-08-13
soft-serve hat,Chocolate,False,630,157,Brown,Brown,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatIcecream1,10835,M54jLyHnF35q35mq2,True,False,2020-08-13
soft-serve hat,Gold leaf,False,630,157,Yellow,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatIcecream2,10836,nKHTeWb7yBHnckSXJ,True,False,2020-08-13
soft-serve hat,Strawberry,False,630,157,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatIcecream3,10837,MsR4jMTnbtnrhya9C,True,False,2020-08-13
soft-serve hat,Green tea,False,630,157,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatIcecream4,10838,PPyYhSmHXc3PJroiL,True,False,2020-08-13
soft-serve hat,Pale sky,False,630,157,Light blue,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatIcecream5,10839,gvf3HCe3WiesRHrCt,True,False,2020-08-13
soft-serve hat,Purple sweet potato,False,630,157,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatIcecream6,10840,q8Nm5HsAo9q7NYG3F,True,False,2020-08-13
soft-serve hat,Black sesame,False,630,157,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatIcecream7,10841,SKNM9PN6Zf5sY3ydD,True,False,2020-08-13
sombrero,Natural & red,False,,500,Beige,Red,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero0,5138,bhiup2unfD28DQY39,False,False,2020-08-13
sombrero,Natural & green,False,,500,Beige,Green,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero1,10868,Y8aKytTopgxHroKA5,False,False,2020-08-13
sombrero,Navy blue,False,,500,Blue,Red,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero2,10869,vJLJ9MuDhz8XCubPc,False,False,2020-08-13
sombrero,Green,False,,500,Green,Orange,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero3,10870,ZEDjFRuMW9NjjPJxF,False,False,2020-08-13
sombrero,White,False,,500,Beige,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero4,10871,Zo847tN5m4B54M33D,False,False,2020-08-13
sombrero,Red,False,,500,Red,Yellow,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero5,10872,Ds5rhcNjFXAhWqY37,False,False,2020-08-13
sombrero,Blue,False,,500,Blue,Green,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero6,10873,dXo753eoQjnH3aJYp,False,False,2020-08-13
sombrero,Orange,False,,500,Orange,Blue,1x1,,Gulliver,,All Year,False,1.0.0,Active,formal; party; theatrical,HeadCap,True,CapHatSombrero7,10874,FBYkFcvhkWottMJHD,False,False,2020-08-13
space helmet,White,False,4300,1075,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,work,HeadFullFace,False,CapFullfaceAstronautWhite,5394,4iAdswfjHr2WDddrj,True,False,2020-08-13
sports cap,Red,False,560,140,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty,HeadCap,True,CapHatSports0,5305,NcyfadoSKrXEfgHC2,True,False,2020-08-13
sports cap,White & red,False,560,140,White,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty,HeadCap,True,CapHatSports1,11528,mLrPan5QQTWKmtHmB,True,False,2020-08-13
sports cap,Blue,False,560,140,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty,HeadCap,True,CapHatSports2,11529,KZRoEWu5C87p5v6bw,True,False,2020-08-13
sports cap,White & blue,False,560,140,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,sporty,HeadCap,True,CapHatSports3,11530,k7HjoZFMCni8ruaaa,True,False,2020-08-13
stagehand hat,Black,False,980,245,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cool,theatrical; work,HeadFullFace,False,CapFullfaceKurokoBlack,6053,3iuLkRkAKbp4KbfET,True,False,2020-08-13
star hairpin,Yellow,False,350,87,Yellow,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin0,9856,k4qSsaYTabo563Qc6,True,False,2020-08-13
star hairpin,Pink,False,350,87,Pink,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin1,12169,K8nfGv85ED4JYm2ik,True,False,2020-08-13
star hairpin,Purple,False,350,87,Purple,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin2,12170,X5FEM3hh6FmwyaPSv,True,False,2020-08-13
star hairpin,Mint,False,350,87,Green,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin3,12171,YRFxXFqCAc2KQpACS,True,False,2020-08-13
star hairpin,Black,False,350,87,Black,Gray,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,everyday; fairy tale,HeadHairOrnament_Left,True,CapOrnamentLStarhairpin4,12172,Sj22yQDh6XZ548xNs,True,False,2020-08-13
star head,Yellow,True,,2500,Yellow,Yellow,1x1,,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,Headgear_NoEarNoJaw,False,CapCostumeStar0,9862,GeCyKvrDGPAceAQQP,False,False,2020-08-13
stone-egg shell,None,True,,800,Yellow,Orange,1x1,,Crafting,,All Year,False,1.1.0a,Active,fairy tale; party; theatrical,HeadCap,True,CapHatEggrock0,12440,6sSucNJN4o9egdsT6,False,False,2020-08-13
straw boater,Cream,False,700,175,Beige,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo0,5259,MjLrcMkSW6xz4EWuj,True,False,2020-08-13
straw boater,Beige,False,700,175,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo1,10875,fSWYxi2FLsE7yM3xp,True,False,2020-08-13
straw boater,Light brown,False,700,175,Beige,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo2,10876,8NywDitrMMG8nx5b9,True,False,2020-08-13
straw boater,Brown,False,700,175,Orange,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo3,10877,rs7Ts2r6yxNjsWMta,True,False,2020-08-13
straw boater,Dark brown,False,700,175,Brown,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo4,10878,EEM45eNNW2kZ8umYQ,True,False,2020-08-13
straw boater,Monotone,False,700,175,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo5,10879,YTxDHZqDGSAH3Fmjf,True,False,2020-08-13
straw boater,Light blue,False,700,175,Light blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo6,10880,2PYjpd6DsvQZPYdYj,True,False,2020-08-13
straw boater,Pink,False,700,175,Pink,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,HeadCap,True,CapHatKankanbo7,10881,im6Xw6Z55KgRGQWQR,True,False,2020-08-13
straw hat,Brown,False,490,122,Beige,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,True,CapHatStrawhat0,5398,2kw2eqi5XFSgHjngX,True,False,2020-08-13
straw hat,Blue,False,490,122,Beige,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,True,CapHatStrawhat1,10892,s5eSXgfpd3SWJ7686,True,False,2020-08-13
straw hat,Red,False,490,122,Beige,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,"everyday; comfy; vacation
",HeadCap,True,CapHatStrawhat2,10893,7B9BjYT2FRp9yzea9,True,False,2020-08-13
straw umbrella hat,Brown,True,,200,Beige,Beige,1x1,,Crafting,,All Year,False,1.0.0,Cool,fairy tale; outdoorsy,HeadCap,True,CapHatSandogasa0,7254,cz6T8vemWpFgE489x,False,False,2020-08-13
strawberry hat,Red,False,700,175,Pink,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,HeadCap,True,CapHatStrawberry,5277,R8fyQu6e76ZM7bMhp,True,False,2020-08-13
student cap,Black,False,1040,260,Black,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent0,8613,LKXDnCJeGKiLRBdTW,True,False,2020-08-13
student cap,Berry red,False,1040,260,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent1,11821,pLQ7pK4M4tLsiFaMm,True,False,2020-08-13
student cap,Green,False,1040,260,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent2,11822,6oevkR2qmiTfB24rJ,True,False,2020-08-13
student cap,White,False,1040,260,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent3,11823,zuDE5ZkoDRkcLg7Ws,True,False,2020-08-13
student cap,Purple,False,1040,260,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent4,11824,7TGkAfjWKwaMSPsq6,True,False,2020-08-13
student cap,Gray,False,1040,260,Gray,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent5,11825,FqCPfJocwnAnQ2pHr,True,False,2020-08-13
student cap,Blue,False,1040,260,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; formal,HeadCap,True,CapHatStudent6,11826,3uDtRSCPpTDawSyDZ,True,False,2020-08-13
summer-solstice crown,,False,1560,390,Yellow,Green,1x1,,Summer Solstice Festival,,All Year,False,1.2.0,Active,fairy tale; party; vacation,HeadCap,True,CapHatSummer0,12577,joCTjPoPgEfNraHSH,False,False,2020-08-13
sushi chef hat,White,False,880,220,White,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatItamae0,5281,DKpSqDbfvc7Ac3NWb,True,False,2020-08-13
sushi chef hat,Dark blue,False,880,220,Blue,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,work,HeadCap,True,CapHatItamae1,11814,jSxawiyrbehb75eyJ,True,False,2020-08-13
swimming cap,Yellow,False,560,140,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim0,5283,4S6oMqjYboJTkYDYa,True,False,2020-08-13
swimming cap,Light blue,False,560,140,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim1,10753,J8ptRi3hr9cA7ygw5,True,False,2020-08-13
swimming cap,Red,False,560,140,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim2,10754,KQRwKkZbrS9Hp3Pqn,True,False,2020-08-13
swimming cap,White,False,560,140,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim3,10755,uAS3Zs4ySQ4pyH6RT,True,False,2020-08-13
swimming cap,Black,False,560,140,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim4,10756,rr8CrNSDXd97hv7nG,True,False,2020-08-13
swimming cap,Blue,False,560,140,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim5,10757,ygBbSEHmCiJKFM2qa,True,False,2020-08-13
swimming cap,Pink,False,560,140,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim6,10758,TwmdLhEJvcAMW5uQd,True,False,2020-08-13
swimming cap,Green,False,560,140,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; sporty; vacation,HeadCap,True,CapHatSwim7,10759,udqqHrSyThDu74dYm,True,False,2020-08-13
tam-o'-shanter,Red,False,,500,Red,Green,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatScotland0,6055,Qq6wLbwHJERy8iPM8,False,False,2020-08-13
tam-o'-shanter,Gray,False,,500,Gray,Red,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatScotland1,11544,8MbGqyymgLtiQRKoe,False,False,2020-08-13
tam-o'-shanter,Blue,False,,500,Blue,Light blue,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatScotland2,11545,74wMAqC9ZuKBRWFif,False,False,2020-08-13
tam-o'-shanter,Green,False,,500,Green,Orange,1x1,,Gulliver,,All Year,False,1.0.0,Elegant,formal; work,HeadCap,True,CapHatScotland3,11546,3kErrPCAe35tSu5D3,False,False,2020-08-13
terry-cloth do-rag,White,False,490,122,White,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel0,5311,3A87hGGENrpxFjCBM,True,False,2020-08-13
terry-cloth do-rag,Black,False,490,122,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel1,10767,QEsetWK6k6rA3KjT7,True,False,2020-08-13
terry-cloth do-rag,Blue,False,490,122,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel2,10768,kgXFxnTS4aTbADwf8,True,False,2020-08-13
terry-cloth do-rag,Brown,False,490,122,Brown,Brown,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel3,10769,TuBbeoKqtgtPZZEGo,True,False,2020-08-13
terry-cloth do-rag,Yellow,False,490,122,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel4,10770,uSWxzgQqkwXCTMdnz,True,False,2020-08-13
terry-cloth do-rag,Berry red,False,490,122,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,outdoorsy; comfy; sporty; work,HeadCap,True,CapHatTowel5,10771,Cu6xAyJH8rCoWRJMb,True,False,2020-08-13
terry-cloth nightcap,Light blue,False,840,210,Light blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap0,5304,t4LGnGcdMvkBRWkTk,True,False,2020-08-13
terry-cloth nightcap,Blue,False,840,210,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap1,10926,vrvm6dSuy6M92diiv,True,False,2020-08-13
terry-cloth nightcap,Green,False,840,210,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap2,10927,2kgwivjrJAf5ypjrF,True,False,2020-08-13
terry-cloth nightcap,Orange,False,840,210,Orange,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap3,10928,Yzut5GCm5NybgcDdz,True,False,2020-08-13
terry-cloth nightcap,Pink,False,840,210,Pink,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap4,10929,HGt3DPCTNwisbCW9m,True,False,2020-08-13
terry-cloth nightcap,Cream,False,840,210,Yellow,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap5,10930,My8DR9fYtQhGtpQXL,True,False,2020-08-13
terry-cloth nightcap,Purple,False,840,210,Purple,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap6,10931,QWqrKbreY36KWShd5,True,False,2020-08-13
terry-cloth nightcap,Lime,False,840,210,Green,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,fairy tale; comfy,HeadCap,True,CapHatNightcap7,10932,6BN3G63JNZJ9jDhAL,True,False,2020-08-13
tiara,Silver,False,4300,1075,Gray,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,True,CapOrnamentCTiara0,7412,wPnrbYEAzgiH4MBCr,True,False,2020-08-13
tiara,Rose gold,False,4300,1075,Pink,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,True,CapOrnamentCTiara1,9751,Dbzikn9yDDyrjfzhv,True,False,2020-08-13
tiara,Gold,False,4300,1075,Yellow,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party; theatrical,HeadHairOrnament_Top,True,CapOrnamentCTiara2,9752,KQMQb3f7wmZFduaPQ,True,False,2020-08-13
tiara hair,Silver,False,2940,735,Gray,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,False,CapWigPrincess0,6092,dhMP2ThwJYzisAXRH,True,False,2020-08-13
tiara hair,Gold,False,2940,735,Yellow,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,False,CapWigPrincess1,9749,EdQfDQxeZYBGryJop,True,False,2020-08-13
tiara hair,Rose gold,False,2940,735,Pink,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Headgear_HasEar,False,CapWigPrincess2,9750,fsD6pcbWiDmdnF9Qr,True,False,2020-08-13
top hat,Black,False,2100,525,Black,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat0,5129,YvQcqHBTgjgyuCG3W,True,False,2020-08-13
top hat,White,False,2100,525,White,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat1,11033,NfzKSM4CXGwoitHMy,True,False,2020-08-13
top hat,Brown,False,2100,525,Brown,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat2,11034,My46PzCxXpEDuwAjQ,True,False,2020-08-13
top hat,Purple,False,2100,525,Purple,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat3,11035,Gn2rW4vjXj6vw5Gz6,True,False,2020-08-13
top hat,Red,False,2100,525,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat4,11036,uydvrPNDFed35vTaf,True,False,2020-08-13
top hat,Blue,False,2100,525,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,everyday; outdoorsy; sporty,HeadCap,True,CapHatSilkhat5,11037,AFCuyyQqrQGgLTC9G,True,False,2020-08-13
tropical hat,Mint,False,700,175,Green,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine0,11061,EYbZgXS2NmCb4mqHj,True,False,2020-08-13
tropical hat,White,False,700,175,White,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine1,12041,G4gbisnhEmJMw8cYR,True,False,2020-08-13
tropical hat,Blue,False,700,175,Blue,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine2,12042,WbeLRLpQrRGG6JHbx,True,False,2020-08-13
tropical hat,Yellow,False,700,175,Yellow,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine3,12110,LMgNdZK7QocLfopTk,True,False,2020-08-13
tropical hat,Pink,False,700,175,Pink,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Active,outdoorsy; comfy; vacation,HeadCap,True,CapHatOutdoorpine4,12111,uumdb44ZbxgskiAbQ,True,False,2020-08-13
tubeteika,Red,False,,500,Red,Brown,1x1,,Gulliver,,All Year,False,1.0.0,Gorgeous,everyday; formal,HeadCap,True,CapHatUzbek0,10913,QFGyvXwscrvo5e89i,False,False,2020-08-13
